date,ta_avg_mean,rn_day_mean,n_stations_ta,n_stations_rn
2003-01-22,-2.56,4.146,57,57
2003-01-23,-1.556,2.568,57,50
2003-01-24,-2.837,0.2,57,5
2003-01-25,-1.9,,57,0
2003-01-26,1.598,6.07,57,57
2003-01-27,-0.044,4.749,57,57
2003-01-28,-5.16,1.239,55,49
2003-01-29,-9.787,1.336,56,25
2003-01-30,-6.918,0.179,57,14
2003-01-31,-1.982,0.118,57,17
2003-02-01,-1.896,0.1,57,6
2003-02-02,-1.575,0.043,57,7
2003-02-03,-1.326,0.25,57,4
2003-02-04,-0.247,0.1,57,7
2003-02-05,-1.158,1.0,57,22
2003-02-06,-0.491,0.0,57,1
2003-02-07,2.361,0.0,57,2
2003-02-08,2.409,14.807,57,57
2003-02-09,2.549,0.233,57,9
2003-02-10,4.0,0.911,57,45
2003-02-11,1.5,2.289,57,57
2003-02-12,-3.074,0.189,57,9
2003-02-13,-0.361,0.147,57,19
2003-02-14,1.584,0.0,57,1
2003-02-15,3.079,0.025,57,4
2003-02-16,3.907,0.0,57,1
2003-02-17,2.675,,57,0
2003-02-18,3.314,0.0,57,8
2003-02-19,2.637,1.456,57,43
2003-02-20,1.695,1.189,57,9
2003-02-21,2.837,2.74,57,47
2003-02-22,3.877,22.789,57,57
2003-02-23,3.253,2.149,57,55
2003-02-24,3.639,2.155,57,56
2003-02-25,3.954,0.5,57,1
2003-02-26,4.953,0.358,57,19
2003-02-27,4.025,2.0,57,8
2003-02-28,5.254,0.059,57,22
2003-03-01,4.767,7.911,57,57
2003-03-02,5.577,1.927,57,41
2003-03-03,1.863,3.281,57,57
2003-03-04,-1.279,,57,0
2003-03-05,1.749,0.69,57,10
2003-03-06,2.726,13.674,57,57
2003-03-07,3.004,3.03,57,56
2003-03-08,2.168,0.46,57,35
2003-03-09,2.461,0.292,57,13
2003-03-10,2.818,0.983,57,6
2003-03-11,3.398,,57,0
2003-03-12,5.091,0.0,57,1
2003-03-13,4.707,,57,0
2003-03-14,5.019,0.682,57,28
2003-03-15,6.468,0.611,57,36
2003-03-16,6.1,9.163,57,57
2003-03-17,5.258,1.06,57,42
2003-03-18,5.053,,57,0
2003-03-19,4.93,,57,0
2003-03-20,5.837,,57,0
2003-03-21,7.505,0.864,57,25
2003-03-22,7.972,0.25,57,2
2003-03-23,7.704,,57,0
2003-03-24,8.558,0.096,57,25
2003-03-25,8.458,0.153,57,19
2003-03-26,10.375,0.8,57,5
2003-03-27,8.335,5.956,57,57
2003-03-28,5.705,0.0,57,1
2003-03-29,7.154,,57,0
2003-03-30,11.895,0.0,57,1
2003-03-31,14.279,1.47,57,27
2003-04-01,13.565,0.45,57,10
2003-04-02,11.568,,57,0
2003-04-03,11.3,,57,0
2003-04-04,10.005,0.176,57,34
2003-04-05,9.544,0.0,57,1
2003-04-06,11.389,,57,0
2003-04-07,10.409,10.211,57,57
2003-04-08,9.254,10.286,57,57
2003-04-09,7.053,3.422,57,23
2003-04-10,9.125,0.0,57,2
2003-04-11,9.475,10.633,57,57
2003-04-12,12.747,0.206,57,16
2003-04-13,12.204,0.0,57,1
2003-04-14,12.602,,57,0
2003-04-15,13.06,,57,0
2003-04-16,15.221,,57,0
2003-04-17,17.653,,57,0
2003-04-18,16.844,27.851,57,57
2003-04-19,11.095,10.382,57,57
2003-04-20,9.753,9.091,57,57
2003-04-21,11.212,,57,0
2003-04-22,10.747,0.891,57,53
2003-04-23,11.156,21.368,57,57
2003-04-24,13.716,4.815,57,40
2003-04-25,12.049,47.009,57,57
2003-04-26,13.937,1.682,57,11
2003-04-27,15.874,0.167,57,3
2003-04-28,17.07,0.0,57,2
2003-04-29,13.667,42.184,57,57
2003-04-30,13.537,0.871,57,7
2003-05-01,14.665,,57,0
2003-05-02,16.614,,57,0
2003-05-03,17.311,,57,0
2003-05-04,17.202,1.75,57,2
2003-05-05,18.061,0.0,57,2
2003-05-06,16.267,9.011,57,57
2003-05-07,15.968,51.325,57,57
2003-05-08,11.342,4.139,57,44
2003-05-09,12.437,0.2,57,3
2003-05-10,14.363,,57,0
2003-05-11,15.254,,57,0
2003-05-12,16.814,,57,0
2003-05-13,18.921,0.062,57,8
2003-05-14,18.251,3.69,57,42
2003-05-15,17.554,0.73,57,37
2003-05-16,17.047,,57,0
2003-05-17,17.402,0.375,57,4
2003-05-18,17.525,0.0,57,2
2003-05-19,17.604,9.0,57,2
2003-05-20,17.633,0.15,57,2
2003-05-21,17.568,0.0,57,1
2003-05-22,18.584,0.75,57,4
2003-05-23,19.332,3.5,57,3
2003-05-24,18.34,4.567,57,52
2003-05-25,16.075,35.561,57,57
2003-05-26,18.163,8.454,57,35
2003-05-27,19.786,0.1,57,2
2003-05-28,20.87,0.5,57,1
2003-05-29,20.665,9.571,57,51
2003-05-30,18.505,54.009,57,57
2003-05-31,20.072,2.057,57,23
2003-06-01,19.353,0.167,57,3
2003-06-02,18.814,,57,0
2003-06-03,18.781,,57,0
2003-06-04,19.828,,57,0
2003-06-05,20.36,,57,0
2003-06-06,19.218,2.271,57,35
2003-06-07,20.451,0.63,57,10
2003-06-08,22.033,0.0,57,1
2003-06-09,22.004,,57,0
2003-06-10,21.268,0.054,57,28
2003-06-11,20.307,9.04,57,57
2003-06-12,19.077,23.868,57,57
2003-06-13,20.405,0.441,57,17
2003-06-14,20.265,3.15,57,42
2003-06-15,19.177,5.667,57,43
2003-06-16,20.728,1.1,57,30
2003-06-17,21.512,0.0,57,1
2003-06-18,21.693,4.479,57,14
2003-06-19,20.54,42.037,57,46
2003-06-20,21.837,0.333,57,12
2003-06-21,22.989,0.34,57,5
2003-06-22,23.888,5.35,57,10
2003-06-23,20.882,25.511,57,57
2003-06-24,20.254,1.949,57,43
2003-06-25,19.725,1.782,57,44
2003-06-26,21.768,0.15,57,4
2003-06-27,19.712,76.456,57,57
2003-06-28,20.818,2.024,57,51
2003-06-29,21.64,3.6,57,17
2003-06-30,21.774,2.379,57,28
2003-07-01,21.537,11.338,57,50
2003-07-02,22.639,3.592,57,49
2003-07-03,19.891,49.24,57,57
2003-07-04,20.156,7.887,57,53
2003-07-05,21.658,20.133,57,39
2003-07-06,21.33,28.225,57,52
2003-07-07,21.554,6.4,57,42
2003-07-08,22.272,4.624,57,42
2003-07-09,22.718,59.167,57,57
2003-07-10,22.528,22.424,57,54
2003-07-11,22.128,32.55,57,38
2003-07-12,21.328,5.27,57,56
2003-07-13,20.191,40.316,57,57
2003-07-14,20.953,0.2,57,7
2003-07-15,21.87,1.194,57,18
2003-07-16,22.002,9.694,57,16
2003-07-17,21.23,5.48,57,56
2003-07-18,20.819,48.833,57,57
2003-07-19,22.568,3.907,57,46
2003-07-20,23.347,8.375,57,44
2003-07-21,24.146,1.135,57,40
2003-07-22,22.805,49.719,57,57
2003-07-23,23.66,26.132,57,57
2003-07-24,23.798,2.21,57,51
2003-07-25,23.465,25.231,57,54
2003-07-26,23.189,0.957,57,23
2003-07-27,21.921,7.946,57,41
2003-07-28,22.605,13.104,57,57
2003-07-29,23.482,17.43,57,57
2003-07-30,24.261,0.129,57,7
2003-07-31,24.386,0.0,57,3
2003-08-01,24.772,0.0,57,5
2003-08-02,25.66,5.267,57,21
2003-08-03,26.332,5.074,57,35
2003-08-04,26.246,8.151,57,53
2003-08-05,25.354,3.586,57,35
2003-08-06,24.626,13.486,57,42
2003-08-07,22.132,24.614,57,57
2003-08-08,23.763,0.0,57,3
2003-08-09,24.382,,57,0
2003-08-10,24.4,3.635,57,51
2003-08-11,22.516,12.877,57,57
2003-08-12,23.047,0.0,57,1
2003-08-13,21.47,0.9,57,5
2003-08-14,22.43,1.562,57,8
2003-08-15,22.918,0.25,57,8
2003-08-16,21.774,5.054,57,50
2003-08-17,21.265,4.614,57,56
2003-08-18,20.347,40.632,57,57
2003-08-19,22.426,46.974,57,57
2003-08-20,25.058,23.207,57,57
2003-08-21,26.356,11.489,57,47
2003-08-22,27.311,0.516,57,19
2003-08-23,25.709,28.57,57,30
2003-08-24,25.056,26.647,57,51
2003-08-25,24.119,27.491,57,55
2003-08-26,23.379,0.983,57,41
2003-08-27,21.793,53.518,57,57
2003-08-28,23.316,4.388,57,56
2003-08-29,22.091,0.673,57,33
2003-08-30,19.867,15.877,57,57
2003-08-31,19.753,6.312,57,56
2003-09-01,21.7,0.455,57,22
2003-09-02,21.581,19.009,57,57
2003-09-03,22.079,9.009,57,57
2003-09-04,23.611,0.0,57,9
2003-09-05,24.44,17.266,57,53
2003-09-06,23.432,2.548,57,21
2003-09-07,23.082,19.671,57,48
2003-09-08,24.037,15.369,57,52
2003-09-09,21.735,28.36,57,57
2003-09-10,21.232,0.3,57,30
2003-09-11,20.904,5.518,57,50
2003-09-12,21.905,98.412,57,57
2003-09-13,22.523,18.846,57,54
2003-09-14,21.046,0.0,57,2
2003-09-15,20.867,0.5,57,4
2003-09-16,21.567,,57,0
2003-09-17,22.311,,57,0
2003-09-18,21.779,35.202,57,57
2003-09-19,20.765,4.996,57,45
2003-09-20,18.619,1.006,57,35
2003-09-21,17.058,3.083,57,12
2003-09-22,16.254,,57,0
2003-09-23,16.746,0.0,57,2
2003-09-24,17.288,0.129,57,14
2003-09-25,19.1,0.286,57,14
2003-09-26,19.167,,57,0
2003-09-27,18.747,,57,0
2003-09-28,18.682,0.0,57,4
2003-09-29,17.716,4.0,57,9
2003-09-30,17.309,0.0,57,1
2003-10-01,17.351,1.494,57,52
2003-10-02,16.898,0.22,57,10
2003-10-03,15.251,,57,0
2003-10-04,14.119,,57,0
2003-10-05,13.746,,57,0
2003-10-06,14.605,,57,0
2003-10-07,14.832,,57,0
2003-10-08,15.737,0.0,57,1
2003-10-09,16.365,0.0,57,1
2003-10-10,16.921,0.0,57,2
2003-10-11,17.639,0.0,57,1
2003-10-12,18.261,2.895,57,57
2003-10-13,14.705,12.649,57,57
2003-10-14,13.532,0.409,57,44
2003-10-15,11.125,,57,0
2003-10-16,11.547,0.0,57,1
2003-10-17,11.809,0.817,57,12
2003-10-18,12.658,0.0,57,2
2003-10-19,10.621,,57,0
2003-10-20,10.593,,57,0
2003-10-21,11.988,1.43,57,20
2003-10-22,12.442,1.25,57,24
2003-10-23,8.632,,57,0
2003-10-24,9.475,0.0,57,1
2003-10-25,11.388,0.971,57,24
2003-10-26,9.246,,57,0
2003-10-27,11.489,,57,0
2003-10-28,9.784,8.105,57,57
2003-10-29,8.225,,57,0
2003-10-30,9.758,,57,0
2003-10-31,12.407,,57,0
2003-11-01,13.247,,57,0
2003-11-02,15.1,,57,0
2003-11-03,12.802,0.138,57,24
2003-11-04,9.054,,57,0
2003-11-05,11.056,0.217,57,6
2003-11-06,12.333,,57,0
2003-11-07,12.363,4.972,57,18
2003-11-08,11.026,15.228,57,57
2003-11-09,10.618,3.819,57,42
2003-11-10,11.165,4.819,57,53
2003-11-11,9.518,13.07,57,57
2003-11-12,8.979,4.925,57,57
2003-11-13,8.172,1.972,57,18
2003-11-14,8.207,,57,0
2003-11-15,11.498,0.936,57,53
2003-11-16,6.332,,57,0
2003-11-17,4.489,,57,0
2003-11-18,7.518,1.915,57,13
2003-11-19,11.282,5.197,57,30
2003-11-20,12.347,5.084,57,57
2003-11-21,7.24,0.133,57,27
2003-11-22,0.875,0.0,57,2
2003-11-23,1.604,,57,0
2003-11-24,5.642,0.167,57,3
2003-11-25,7.886,2.236,57,44
2003-11-26,9.004,1.994,57,31
2003-11-27,9.747,6.895,57,57
2003-11-28,11.616,8.5,57,56
2003-11-29,9.965,1.221,57,47
2003-11-30,8.204,0.278,57,9
2003-12-01,6.56,0.05,57,4
2003-12-02,6.032,0.0,57,1
2003-12-03,4.2,0.0,57,1
2003-12-04,2.577,,57,0
2003-12-05,6.095,3.293,57,56
2003-12-06,5.842,7.518,57,57
2003-12-07,-2.637,0.1,57,12
2003-12-08,0.161,0.797,57,37
2003-12-09,-1.247,,57,0
2003-12-10,-0.037,0.133,57,3
2003-12-11,2.647,1.279,57,29
2003-12-12,0.942,0.883,57,23
2003-12-13,0.542,0.0,57,4
2003-12-14,1.698,,57,0
2003-12-15,1.323,0.0,57,7
2003-12-16,0.619,0.338,57,13
2003-12-17,1.125,1.108,57,51
2003-12-18,-1.619,0.078,57,9
2003-12-19,-3.442,1.247,57,19
2003-12-20,-4.116,0.25,57,6
2003-12-21,-1.798,,57,0
2003-12-22,3.154,,57,0
2003-12-23,4.168,,57,0
2003-12-24,4.23,,57,0
2003-12-25,1.956,,57,0
2003-12-26,-2.123,0.911,57,18
2003-12-27,-2.326,0.029,57,7
2003-12-28,0.675,,57,0
2003-12-29,4.551,0.274,57,35
2003-12-30,1.668,0.0,57,1
2003-12-31,2.691,0.088,57,26
2004-01-01,3.04,0.0,57,3
2004-01-02,2.644,1.966,57,41
2004-01-03,1.996,0.2,57,1
2004-01-04,0.296,,57,0
2004-01-05,0.17,,57,0
2004-01-06,1.882,,57,0
2004-01-07,2.007,0.0,57,1
2004-01-08,-0.649,,57,0
2004-01-09,0.982,0.2,57,7
2004-01-10,1.126,,57,0
2004-01-11,-0.528,0.05,57,4
2004-01-12,-0.307,1.754,57,50
2004-01-13,-3.757,0.907,56,46
2004-01-14,-4.196,,56,0
2004-01-15,-2.139,0.0,57,1
2004-01-16,0.189,3.617,57,30
2004-01-17,1.684,3.573,57,56
2004-01-18,0.935,1.468,57,53
2004-01-19,-0.372,0.316,57,38
2004-01-20,-2.484,0.994,57,34
2004-01-21,-10.238,1.05,56,34
2004-01-22,-10.375,0.84,57,15
2004-01-23,-7.018,0.264,56,14
2004-01-24,-6.272,0.973,57,15
2004-01-25,-5.861,1.026,57,19
2004-01-26,-4.719,0.033,57,9
2004-01-27,-3.712,0.0,57,4
2004-01-28,-1.367,0.0,57,6
2004-01-29,0.523,,57,0
2004-01-30,0.226,,57,0
2004-01-31,0.604,,57,0
2004-02-01,2.282,0.0,57,1
2004-02-02,0.695,0.0,57,8
2004-02-03,-3.042,0.488,57,17
2004-02-04,-1.76,1.596,57,46
2004-02-05,-3.325,1.353,57,53
2004-02-06,-4.009,1.29,57,51
2004-02-07,-2.96,0.761,57,46
2004-02-08,-0.065,0.077,57,13
2004-02-09,-1.8,1.1,57,1
2004-02-10,-1.016,0.0,57,1
2004-02-11,1.663,0.129,57,14
2004-02-12,1.356,,57,0
2004-02-13,2.574,0.0,57,3
2004-02-14,4.118,1.643,57,49
2004-02-15,3.086,,57,0
2004-02-16,3.796,,57,0
2004-02-17,5.565,0.01,57,10
2004-02-18,4.344,,57,0
2004-02-19,6.484,,57,0
2004-02-20,8.353,,57,0
2004-02-21,10.958,13.252,57,56
2004-02-22,6.788,20.261,57,57
2004-02-23,2.644,0.378,57,9
2004-02-24,3.714,0.625,57,4
2004-02-25,6.396,0.157,57,23
2004-02-26,2.202,0.06,57,15
2004-02-27,2.081,0.156,57,18
2004-02-28,5.209,3.313,57,55
2004-02-29,6.272,0.444,57,41
2004-03-01,3.912,0.24,57,5
2004-03-02,0.307,,57,0
2004-03-03,-2.219,0.656,57,39
2004-03-04,-0.488,3.894,57,33
2004-03-05,0.951,14.159,57,54
2004-03-06,-2.712,0.883,57,41
2004-03-07,-2.182,0.087,57,8
2004-03-08,2.07,,57,0
2004-03-09,6.168,,57,0
2004-03-10,10.982,0.031,57,16
2004-03-11,7.258,,57,0
2004-03-12,6.953,,57,0
2004-03-13,6.947,,57,0
2004-03-14,6.632,0.0,57,3
2004-03-15,7.586,,57,0
2004-03-16,13.386,1.167,57,6
2004-03-17,8.626,7.653,57,57
2004-03-18,2.925,,57,0
2004-03-19,4.042,,57,0
2004-03-20,6.816,,57,0
2004-03-21,8.565,1.105,57,20
2004-03-22,8.353,2.114,57,43
2004-03-23,8.135,,57,0
2004-03-24,7.777,0.341,57,17
2004-03-25,7.107,0.0,57,4
2004-03-26,7.975,,57,0
2004-03-27,9.046,,57,0
2004-03-28,11.058,,57,0
2004-03-29,13.623,1.092,57,51
2004-03-30,11.593,3.337,57,51
2004-03-31,7.839,,57,0
2004-04-01,8.46,14.042,57,57
2004-04-02,7.575,1.598,57,53
2004-04-03,6.019,0.136,57,11
2004-04-04,6.47,,57,0
2004-04-05,8.947,,57,0
2004-04-06,9.296,0.325,57,53
2004-04-07,9.623,0.505,57,39
2004-04-08,9.649,,57,0
2004-04-09,12.921,,57,0
2004-04-10,14.877,,57,0
2004-04-11,15.639,0.0,57,5
2004-04-12,14.865,,57,0
2004-04-13,14.107,,57,0
2004-04-14,14.4,0.0,57,1
2004-04-15,13.951,,57,0
2004-04-16,16.232,,57,0
2004-04-17,16.772,,57,0
2004-04-18,16.43,14.575,57,56
2004-04-19,15.007,8.618,57,57
2004-04-20,16.333,,57,0
2004-04-21,18.435,,57,0
2004-04-22,16.384,3.856,57,55
2004-04-23,12.032,0.0,57,2
2004-04-24,10.804,,57,0
2004-04-25,12.753,0.0,57,1
2004-04-26,10.753,36.665,57,57
2004-04-27,8.137,13.33,57,57
2004-04-28,11.246,0.0,57,1
2004-04-29,15.002,,57,0
2004-04-30,15.789,0.0,57,1
2004-05-01,16.304,0.0,57,2
2004-05-02,15.668,6.855,57,56
2004-05-03,16.239,13.021,57,57
2004-05-04,13.896,2.475,57,55
2004-05-05,14.972,,57,0
2004-05-06,16.667,,57,0
2004-05-07,16.175,,57,0
2004-05-08,16.386,5.005,57,56
2004-05-09,14.907,30.132,57,57
2004-05-10,15.977,5.149,57,57
2004-05-11,17.923,0.0,57,1
2004-05-12,16.425,14.596,57,57
2004-05-13,16.561,1.491,57,56
2004-05-14,17.491,,57,0
2004-05-15,14.707,5.384,57,57
2004-05-16,15.874,1.255,57,11
2004-05-17,15.749,0.276,57,21
2004-05-18,17.681,1.789,57,19
2004-05-19,18.911,0.073,57,11
2004-05-20,18.649,6.406,57,36
2004-05-21,16.935,4.175,57,55
2004-05-22,16.511,0.2,57,5
2004-05-23,16.649,0.0,57,2
2004-05-24,17.339,0.0,57,1
2004-05-25,19.265,0.0,57,1
2004-05-26,17.784,0.033,57,18
2004-05-27,20.191,1.031,57,51
2004-05-28,20.563,21.53,57,57
2004-05-29,21.768,5.719,57,43
2004-05-30,20.021,2.352,57,52
2004-05-31,18.793,1.356,57,41
2004-06-01,19.182,,57,0
2004-06-02,20.723,,57,0
2004-06-03,22.018,,57,0
2004-06-04,22.707,,57,0
2004-06-05,22.798,,57,0
2004-06-06,22.221,0.0,57,12
2004-06-07,18.737,2.53,57,57
2004-06-08,17.796,1.958,57,52
2004-06-09,20.265,0.0,57,2
2004-06-10,21.384,0.0,57,2
2004-06-11,22.216,,57,0
2004-06-12,21.86,0.0,57,1
2004-06-13,21.318,,57,0
2004-06-14,22.446,,57,0
2004-06-15,22.705,,57,0
2004-06-16,22.402,0.027,57,15
2004-06-17,18.154,32.632,57,57
2004-06-18,21.326,4.306,57,52
2004-06-19,20.054,75.877,57,57
2004-06-20,21.889,52.579,57,57
2004-06-21,20.795,39.429,57,55
2004-06-22,22.486,12.96,57,35
2004-06-23,23.953,2.804,57,28
2004-06-24,22.93,5.495,57,43
2004-06-25,21.842,5.817,57,40
2004-06-26,22.674,1.561,57,33
2004-06-27,22.925,12.663,57,30
2004-06-28,22.789,1.133,57,12
2004-06-29,22.968,0.2,57,1
2004-06-30,23.518,0.3,57,12
2004-07-01,23.172,2.267,57,46
2004-07-02,22.593,12.333,57,57
2004-07-03,23.568,27.281,57,57
2004-07-04,22.337,40.088,57,57
2004-07-05,23.251,4.629,57,52
2004-07-06,24.956,10.705,57,20
2004-07-07,22.311,35.202,57,57
2004-07-08,22.016,2.186,57,42
2004-07-09,22.972,0.133,57,9
2004-07-10,23.119,0.718,57,17
2004-07-11,22.337,7.472,57,57
2004-07-12,23.863,40.124,57,55
2004-07-13,23.209,21.309,57,47
2004-07-14,22.391,26.64,57,57
2004-07-15,23.158,24.9,57,57
2004-07-16,24.46,36.946,57,54
2004-07-17,23.919,31.665,57,57
2004-07-18,25.996,0.204,57,24
2004-07-19,27.047,0.265,57,17
2004-07-20,27.002,0.69,57,31
2004-07-21,27.67,0.067,57,6
2004-07-22,27.995,0.0,57,4
2004-07-23,28.195,0.0,57,1
2004-07-24,27.47,,57,0
2004-07-25,25.958,8.287,57,24
2004-07-26,26.132,5.626,57,23
2004-07-27,26.886,0.42,57,5
2004-07-28,27.718,16.775,57,4
2004-07-29,27.716,0.6,57,6
2004-07-30,27.805,2.0,57,6
2004-07-31,27.928,5.125,57,8
2004-08-01,27.104,10.746,57,24
2004-08-02,26.767,7.812,57,16
2004-08-03,26.632,5.229,57,42
2004-08-04,26.837,13.095,57,41
2004-08-05,26.225,4.144,57,45
2004-08-06,27.307,0.75,57,4
2004-08-07,27.66,0.1,57,4
2004-08-08,27.46,5.494,57,18
2004-08-09,27.34,2.13,57,27
2004-08-10,27.063,7.85,57,26
2004-08-11,27.054,,57,0
2004-08-12,26.881,,57,0
2004-08-13,27.256,8.509,57,11
2004-08-14,25.481,13.374,57,53
2004-08-15,24.63,1.854,57,41
2004-08-16,24.311,20.493,57,55
2004-08-17,25.512,20.339,57,54
2004-08-18,23.193,100.272,57,57
2004-08-19,22.274,46.377,57,57
2004-08-20,21.496,3.55,57,38
2004-08-21,22.133,2.326,57,35
2004-08-22,20.34,38.128,57,53
2004-08-23,20.511,29.018,57,55
2004-08-24,22.453,0.33,57,20
2004-08-25,22.893,2.212,57,33
2004-08-26,22.109,8.512,57,51
2004-08-27,23.188,0.08,57,10
2004-08-28,22.839,0.12,57,5
2004-08-29,24.012,0.875,57,4
2004-08-30,24.056,0.603,57,30
2004-08-31,23.833,,57,0
2004-09-01,23.079,2.308,57,12
2004-09-02,21.977,0.0,57,1
2004-09-03,21.479,,57,0
2004-09-04,22.426,0.273,57,11
2004-09-05,22.807,1.398,57,51
2004-09-06,21.83,9.689,57,55
2004-09-07,20.639,30.237,57,57
2004-09-08,21.156,2.424,57,29
2004-09-09,20.474,0.3,57,12
2004-09-10,20.002,2.562,57,40
2004-09-11,18.16,41.991,57,57
2004-09-12,21.775,15.861,57,57
2004-09-13,22.344,7.757,57,51
2004-09-14,22.074,1.242,57,26
2004-09-15,23.012,1.667,57,36
2004-09-16,22.728,24.114,57,57
2004-09-17,23.305,5.114,57,51
2004-09-18,21.865,18.053,57,57
2004-09-19,19.612,0.167,57,3
2004-09-20,16.495,29.491,57,57
2004-09-21,16.988,1.545,57,38
2004-09-22,17.63,0.025,57,4
2004-09-23,18.628,0.32,57,5
2004-09-24,19.147,,57,0
2004-09-25,18.968,0.0,57,1
2004-09-26,18.937,0.613,57,47
2004-09-27,19.637,1.904,57,28
2004-09-28,19.26,1.47,57,30
2004-09-29,19.267,4.0,57,20
2004-09-30,18.842,0.0,57,1
2004-10-01,17.781,1.237,57,38
2004-10-02,12.447,,57,0
2004-10-03,12.391,0.0,57,2
2004-10-04,13.956,4.5,57,2
2004-10-05,14.689,0.167,57,6
2004-10-06,15.17,0.0,57,2
2004-10-07,16.172,0.0,57,2
2004-10-08,17.56,0.55,57,6
2004-10-09,17.095,2.723,57,30
2004-10-10,17.2,0.14,57,10
2004-10-11,16.116,3.0,57,2
2004-10-12,14.533,1.511,57,18
2004-10-13,11.588,0.787,57,31
2004-10-14,10.179,0.77,57,27
2004-10-15,11.96,,57,0
2004-10-16,14.616,0.083,57,6
2004-10-17,14.651,,57,0
2004-10-18,15.272,0.357,57,21
2004-10-19,15.184,0.236,57,11
2004-10-20,15.556,3.117,57,12
2004-10-21,14.558,0.133,57,3
2004-10-22,12.568,,57,0
2004-10-23,10.265,,57,0
2004-10-24,12.325,0.0,57,1
2004-10-25,13.456,0.014,57,14
2004-10-26,11.907,3.913,57,15
2004-10-27,9.302,0.275,57,4
2004-10-28,10.596,,57,0
2004-10-29,12.186,,57,0
2004-10-30,13.551,,57,0
2004-10-31,12.984,,57,0
2004-11-01,13.282,7.118,57,57
2004-11-02,11.96,3.805,57,57
2004-11-03,10.714,1.991,57,44
2004-11-04,10.635,,57,0
2004-11-05,10.814,3.873,57,30
2004-11-06,10.296,0.958,57,24
2004-11-07,9.456,,57,0
2004-11-08,11.774,0.0,57,1
2004-11-09,13.489,,57,0
2004-11-10,15.023,23.0,57,57
2004-11-11,14.753,2.036,57,53
2004-11-12,7.233,,57,0
2004-11-13,4.275,1.29,57,30
2004-11-14,7.396,0.839,57,18
2004-11-15,6.253,0.171,57,14
2004-11-16,6.137,0.0,57,10
2004-11-17,8.023,0.0,57,1
2004-11-18,8.882,2.083,57,6
2004-11-19,7.635,,57,0
2004-11-20,7.347,0.343,57,7
2004-11-21,5.914,0.0,57,1
2004-11-22,5.57,,57,0
2004-11-23,6.484,,57,0
2004-11-24,7.54,,57,0
2004-11-25,8.586,0.167,57,3
2004-11-26,6.912,12.574,57,57
2004-11-27,6.758,0.0,57,2
2004-11-28,5.746,0.0,57,1
2004-11-29,4.307,,57,0
2004-11-30,3.888,,57,0
2004-12-01,4.281,,57,0
2004-12-02,6.702,,57,0
2004-12-03,8.895,0.571,57,7
2004-12-04,9.677,20.263,57,57
2004-12-05,4.4,0.133,57,18
2004-12-06,3.533,2.584,57,32
2004-12-07,4.74,0.994,57,33
2004-12-08,3.802,0.025,57,4
2004-12-09,5.37,,57,0
2004-12-10,6.481,0.142,57,12
2004-12-11,3.465,,57,0
2004-12-12,5.282,0.0,57,1
2004-12-13,2.539,0.0,57,1
2004-12-14,3.053,,57,0
2004-12-15,7.249,2.922,57,50
2004-12-16,5.814,0.35,57,14
2004-12-17,3.816,0.28,57,5
2004-12-18,4.316,0.2,57,3
2004-12-19,4.665,0.555,57,42
2004-12-20,1.228,0.638,57,45
2004-12-21,-1.44,,57,0
2004-12-22,-0.726,0.1,57,3
2004-12-23,-2.226,0.7,57,6
2004-12-24,-0.165,1.297,57,31
2004-12-25,0.921,0.264,57,11
2004-12-26,-0.868,0.0,57,1
2004-12-27,-1.979,,57,0
2004-12-28,-3.098,,57,0
2004-12-29,-3.821,0.264,57,14
2004-12-30,-3.274,0.0,57,3
2004-12-31,-2.928,0.841,57,27
2005-01-01,-4.029,0.1,56,4
2005-01-02,-0.018,0.0,57,9
2005-01-03,3.96,0.388,57,34
2005-01-04,-2.588,0.0,57,3
2005-01-05,-3.825,,57,0
2005-01-06,1.07,0.218,57,22
2005-01-07,-0.151,0.018,57,22
2005-01-08,-3.442,0.103,57,30
2005-01-09,-5.886,0.1,56,4
2005-01-10,-4.196,0.255,57,33
2005-01-11,-2.905,0.38,57,20
2005-01-12,-3.995,0.131,57,13
2005-01-13,-3.793,0.0,57,5
2005-01-14,-2.674,0.0,57,1
2005-01-15,-1.519,0.71,57,10
2005-01-16,-0.998,5.889,57,35
2005-01-17,-1.291,,57,0
2005-01-18,0.479,0.718,57,40
2005-01-19,-1.295,0.356,57,18
2005-01-20,-3.661,0.626,57,19
2005-01-21,-4.484,0.05,56,2
2005-01-22,-1.691,1.075,57,8
2005-01-23,1.958,1.864,57,25
2005-01-24,1.275,0.0,57,3
2005-01-25,-0.451,5.639,57,44
2005-01-26,1.389,1.684,57,38
2005-01-27,1.011,,57,0
2005-01-28,0.818,,57,0
2005-01-29,-0.735,0.883,57,46
2005-01-30,-4.396,0.283,57,6
2005-01-31,-4.874,0.924,57,49
2005-02-01,-8.182,1.42,57,20
2005-02-02,-5.482,0.844,56,18
2005-02-03,-3.132,0.506,57,17
2005-02-04,-0.509,,57,0
2005-02-05,-0.577,,57,0
2005-02-06,-0.284,0.0,57,1
2005-02-07,2.768,0.169,57,49
2005-02-08,2.251,1.06,57,53
2005-02-09,-0.002,0.661,57,23
2005-02-10,-3.177,0.0,57,3
2005-02-11,-4.747,,57,0
2005-02-12,-4.146,,57,0
2005-02-13,-2.125,,57,0
2005-02-14,0.733,1.88,57,20
2005-02-15,4.182,12.653,57,57
